age,gender,marital_status,education_level,employment_status,debt_to_income_ratio,credit_score,loan_amount,loan_purpose,interest_rate,loan_term,num_of_open_accounts,num_of_delinquencies,loan_paid_back,annual_income_log,current_balance_log
22,male,single,bachelor's,self-employed,0.325,747.0,27790.15,home,13.04,60,5,2,1,9.35583627849591,9.100585772010085
27,male,single,high_school,unemployed,0.158,726.0,26687.43,other,12.92,36,3,0,0,10.756658489737553,10.965844487024903
68,female,single,master's,employed,0.121,690.0,11534.76,business,12.16,36,6,4,1,10.222297583808587,8.732462623058433
41,other,married,high_school,employed,0.093,702.0,19059.74,debt_consolidation,13.23,36,1,1,1,10.194627639159199,8.332021978205482
39,male,married,high_school,retired,0.288,687.0,12919.65,other,10.19,36,3,4,1,10.03644859504194,9.455173396823076
45,male,widowed,high_school,employed,0.111,716.0,8759.65,education,8.09,36,5,2,1,10.463879896017087,8.657568858467352
67,male,single,high_school,employed,0.12,780.0,17716.21,debt_consolidation,10.37,36,4,1,1,10.966627919211241,8.41480824435994
42,male,single,master's,employed,0.325,671.0,8993.68,debt_consolidation,13.25,36,3,2,1,9.935668641731297,8.717400506807152
31,male,married,bachelor's,employed,0.014,514.0,29791.87,debt_consolidation,15.75,36,7,2,1,10.294032912665838,10.46357522911459
53,female,single,other,student,0.11,639.0,22385.73,debt_consolidation,12.98,60,6,4,0,10.346627949475103,10.303857703364386
52,female,single,bachelor's,employed,0.139,616.0,8044.78,home,9.7,36,3,6,1,10.419562474596638,10.60720071598079
41,male,single,master's,self-employed,0.078,722.0,25313.1,debt_consolidation,11.5,36,7,2,1,10.000145460110884,10.051716591145595
59,female,single,other,employed,0.226,629.0,15734.79,debt_consolidation,13.48,36,8,1,1,10.824591880445427,11.113718434184124
40,male,widowed,high_school,employed,0.253,727.0,25881.66,debt_consolidation,12.05,36,2,3,1,10.507762808178255,9.758519004282084
28,male,married,high_school,self-employed,0.352,735.0,14906.47,debt_consolidation,8.41,60,2,2,0,10.336424821343398,10.172333840148893
62,female,married,bachelor's,employed,0.22,768.0,22561.18,medical,12.72,36,5,4,1,10.74394701284411,10.499452351815775
57,male,married,master's,employed,0.198,733.0,5660.72,vacation,13.27,36,8,1,1,10.425915508186492,10.275219370673886
29,male,single,master's,student,0.407,737.0,17156.62,debt_consolidation,10.42,36,7,3,0,10.004185013031526,7.849834608001972
45,female,married,bachelor's,unemployed,0.188,637.0,8842.94,medical,16.83,36,4,4,0,10.667579797813229,9.021984646147637
45,male,single,high_school,unemployed,0.142,780.0,4621.38,car,9.7,36,3,1,1,10.576963007231928,10.22330508053352
53,female,single,master's,employed,0.159,691.0,15259.24,debt_consolidation,13.77,36,7,5,1,9.335722902627653,8.76479362022041
22,male,married,bachelor's,employed,0.066,669.0,22003.34,debt_consolidation,10.16,60,3,2,1,11.096493237254368,9.667505058593992
39,male,single,high_school,self-employed,0.301,808.0,17303.64,debt_consolidation,7.81,36,4,3,1,9.752633266959863,9.627125169967039
66,female,single,master's,self-employed,0.103,700.0,4573.68,medical,11.57,36,6,0,1,10.501454444855474,10.05280026252309
40,female,single,other,employed,0.182,731.0,14251.12,other,14.05,36,3,3,1,10.262918495219038,8.81624686147066
62,male,single,high_school,employed,0.189,643.0,25257.78,debt_consolidation,13.7,36,8,3,1,10.603241609542463,10.616379270469771
61,female,single,high_school,employed,0.061,681.0,14866.98,debt_consolidation,13.95,60,2,1,1,10.193252204912149,10.365442628902041
62,female,single,master's,employed,0.01,728.0,12244.9,debt_consolidation,11.0,60,4,0,1,10.673387882253792,10.163752692305208
49,female,single,bachelor's,employed,0.15,756.0,34403.85,car,11.81,36,4,1,1,11.284402470361506,10.73747261817636
26,male,divorced,other,employed,0.117,651.0,25004.07,debt_consolidation,15.8,60,6,4,1,10.20037883969818,9.275660774864537
37,female,single,phd,employed,0.197,745.0,14636.38,vacation,9.99,60,5,2,1,10.265842633906859,9.847640748747763
45,female,single,high_school,student,0.196,627.0,2682.67,medical,16.5,36,4,1,0,10.079797743890143,9.551815075370186
58,female,single,bachelor's,employed,0.034,692.0,13579.42,business,11.38,36,3,3,1,10.68998002923474,9.456349306537936
24,female,married,bachelor's,self-employed,0.213,723.0,11902.11,medical,10.72,60,1,2,0,10.343621040454336,8.58556186813416
50,male,married,high_school,employed,0.228,676.0,16494.1,debt_consolidation,11.13,60,3,3,1,10.571359488308522,9.888515021521316
40,female,divorced,high_school,self-employed,0.278,722.0,9077.72,other,11.5,36,8,0,1,9.798217032828545,9.652726756686787
23,female,married,bachelor's,self-employed,0.112,678.0,14764.36,medical,11.64,36,4,1,1,10.534665176009526,10.688031812152918
43,female,single,bachelor's,retired,0.1,686.0,32146.5,debt_consolidation,12.15,36,3,1,1,9.42773865077371,8.177024129950734
71,female,single,bachelor's,self-employed,0.221,742.0,29737.01,business,8.31,36,6,6,1,10.805321080846317,10.227645348139468
38,female,married,high_school,retired,0.051,709.0,11642.83,debt_consolidation,12.39,36,4,1,1,10.105773488249646,9.287671714912506
46,male,married,bachelor's,employed,0.247,653.0,21872.32,medical,13.2,36,3,3,1,10.259845396203882,8.387191561841961
56,male,single,bachelor's,employed,0.017,774.0,15601.65,debt_consolidation,12.66,36,9,2,1,10.57531226642893,10.410948020511356
28,female,married,phd,self-employed,0.115,607.0,500.0,debt_consolidation,14.77,36,14,1,1,9.865228416918947,10.497837355077607
37,female,married,bachelor's,employed,0.049,724.0,10162.68,debt_consolidation,11.37,36,4,2,1,9.88321596529542,9.756853551562525
51,female,married,master's,retired,0.287,695.0,20917.5,car,9.44,36,5,2,1,11.937199831329883,11.336028488500295
57,female,married,bachelor's,employed,0.236,709.0,500.0,debt_consolidation,12.51,36,7,4,0,10.490107425890546,9.763667858493374
65,male,married,bachelor's,employed,0.113,613.0,28551.74,education,13.71,36,5,1,1,11.05720399835484,10.857469944542203
53,female,single,high_school,unemployed,0.225,593.0,28220.95,home,13.87,36,3,3,0,10.10582658282621,9.528919186180593
47,female,single,master's,self-employed,0.168,721.0,7989.33,other,12.88,36,4,4,1,10.393424621600143,9.680253372115224
65,female,single,master's,self-employed,0.054,688.0,4442.72,home,14.49,36,12,1,1,10.060211347632494,9.504540157912093
24,female,single,master's,employed,0.169,641.0,14818.36,debt_consolidation,15.42,36,7,3,1,11.329882528044182,11.501777253944997
42,male,divorced,bachelor's,employed,0.196,682.0,500.0,education,14.09,36,5,4,1,10.654568679466246,8.520691066711379
46,male,single,bachelor's,employed,0.269,719.0,19075.88,home,11.47,36,5,3,0,10.282175326531275,9.799760701720926
52,male,married,bachelor's,employed,0.332,648.0,9019.77,debt_consolidation,10.24,60,4,1,1,10.816944874091787,9.376740011767781
44,male,married,other,employed,0.236,558.0,9838.3,car,13.87,60,3,4,1,10.099098742988838,9.034693291227725
66,male,married,bachelor's,self-employed,0.067,704.0,10656.89,debt_consolidation,10.39,36,7,3,1,9.711979529070463,10.154424465122506
55,female,married,other,employed,0.23,597.0,9630.05,car,15.13,36,4,3,0,11.185159597683969,11.384401400441373
57,male,married,bachelor's,employed,0.118,700.0,1521.56,education,12.24,60,6,2,1,10.357567571362498,10.00764664677618
52,female,single,master's,employed,0.212,638.0,500.0,car,16.86,60,6,2,1,10.724138150176982,8.659072889762397
27,male,divorced,master's,employed,0.109,724.0,23098.74,debt_consolidation,13.85,60,5,3,1,10.33596583068983,9.903169001804232
53,male,single,master's,student,0.403,717.0,13011.63,car,12.8,60,8,5,0,10.740044578990632,10.959436743170327
51,female,single,master's,employed,0.183,708.0,19752.86,medical,9.82,60,1,3,1,9.332746482512594,9.470334136720277
75,male,married,bachelor's,unemployed,0.026,716.0,19764.94,vacation,10.14,60,5,0,1,10.022920337718219,9.605294432058683
32,female,single,bachelor's,employed,0.244,609.0,9655.03,debt_consolidation,11.16,36,2,3,0,9.408369581784882,9.404139969967167
31,male,single,other,self-employed,0.086,712.0,2715.91,car,12.46,36,7,2,1,11.499284549278997,9.943871531141417
44,male,widowed,bachelor's,employed,0.168,639.0,22008.52,car,10.71,60,5,1,1,10.589768464131291,10.611289328062075
28,female,married,other,employed,0.45849999999999996,644.0,6535.49,education,14.11,36,2,5,1,10.302409970516251,9.362569492504614
52,male,married,high_school,employed,0.028,666.0,16018.64,other,9.97,36,3,0,1,9.992866083937086,9.269683231509731
58,male,single,high_school,self-employed,0.079,672.0,24471.81,other,14.62,36,4,1,1,11.177148766406331,9.245322306494755
42,male,single,bachelor's,student,0.362,663.0,6540.07,debt_consolidation,9.8,36,5,6,0,11.564796307544713,10.664833656156034
54,female,married,master's,unemployed,0.105,769.0,30255.13,debt_consolidation,7.27,60,7,2,1,10.697425548560018,8.96703492883802
39,male,married,high_school,employed,0.113,719.0,22130.99,other,11.13,36,6,1,1,10.642507550707135,10.923255207220384
72,male,married,bachelor's,employed,0.027,726.0,10372.86,other,13.53,36,6,2,1,10.66401951229542,10.550346523925318
40,female,married,bachelor's,employed,0.138,706.0,3025.38,medical,10.78,36,5,2,1,10.188730778417838,9.539790151620986
34,female,divorced,high_school,employed,0.113,652.0,12072.65,home,9.63,36,6,2,1,10.40584824968963,9.20431223923784
53,male,married,high_school,employed,0.139,778.0,6518.84,car,9.41,36,2,2,1,9.407160481620878,8.731241102525146
30,male,single,high_school,employed,0.049,845.0,12754.64,vacation,9.95,60,4,0,1,9.887249424856241,9.830888364671658
36,male,married,bachelor's,employed,0.137,610.0,13805.21,other,12.59,36,4,2,0,10.724126926411296,10.580421506187884
24,female,widowed,bachelor's,employed,0.025,782.0,2585.1,medical,6.35,60,1,1,1,10.351926897428688,9.105559688183366
47,male,single,high_school,employed,0.013,751.0,38646.69,debt_consolidation,9.05,36,5,2,1,11.219133163029039,11.115650376900623
48,female,married,other,employed,0.288,725.0,2914.46,home,12.97,60,4,2,1,9.78149560934208,9.219782653001811
63,female,married,master's,employed,0.165,684.0,500.0,other,15.92,60,3,5,1,11.146543560561353,9.756289480553386
36,male,single,bachelor's,employed,0.101,653.0,8027.89,debt_consolidation,12.19,36,2,4,1,10.14646824035499,9.791231651590156
72,female,married,bachelor's,employed,0.345,645.0,10217.52,home,11.89,36,7,5,1,10.129200599866198,9.966258105488567
53,male,single,high_school,self-employed,0.023,685.0,6378.57,medical,10.96,36,4,2,1,10.129303529737136,10.222814356960676
68,male,married,bachelor's,employed,0.176,747.0,500.0,home,10.42,60,7,3,1,10.05402084034012,9.845948478018801
39,male,married,other,retired,0.158,632.0,14042.77,home,15.29,60,5,1,1,10.875397837032658,10.428323176327968
41,male,married,phd,employed,0.013,664.0,18305.23,business,14.54,36,2,3,1,10.166443564963178,7.370129881063382
42,female,single,high_school,employed,0.187,611.0,25928.89,debt_consolidation,15.78,36,6,6,1,9.385534085947453,9.16075509178577
29,female,single,high_school,employed,0.118,722.0,30993.16,home,13.39,60,4,0,1,10.682371506456844,8.44904710416344
29,male,married,other,employed,0.069,736.0,10575.92,other,9.14,60,5,1,1,10.70946932314383,10.81514737829728
29,other,single,high_school,employed,0.17,625.0,5223.76,debt_consolidation,11.6,60,10,2,1,10.429141097299006,8.781090126897066
47,male,single,bachelor's,self-employed,0.193,489.5,17521.02,debt_consolidation,20.31,36,2,0,1,10.528915960314828,10.444705708564085
37,male,single,high_school,self-employed,0.186,795.0,22868.16,debt_consolidation,6.56,36,4,5,1,10.476414354531222,8.573110279574598
64,male,married,master's,employed,0.359,645.0,3771.67,education,12.9,36,6,3,1,10.916118479021726,8.891770134070995
65,female,single,high_school,employed,0.072,743.0,25651.13,business,8.87,36,4,2,1,11.368517767768306,11.591630355087863
28,female,married,bachelor's,employed,0.044,600.0,27529.43,business,13.23,36,3,5,1,9.797818656000473,9.753100614272519
36,female,married,high_school,student,0.168,664.0,10218.04,car,11.46,36,3,2,1,11.63084475800982,11.115643384380016
38,female,married,high_school,student,0.067,709.0,12834.59,home,9.41,36,4,2,1,11.333565398631288,10.276393999990157
53,male,divorced,bachelor's,unemployed,0.124,646.0,12750.56,debt_consolidation,12.84,36,2,1,0,10.327880068446296,9.138312542517046
21,male,single,high_school,employed,0.244,778.0,11611.24,medical,11.59,36,3,6,0,10.679585439209836,9.572726774439271
32,female,married,high_school,retired,0.181,574.0,1867.12,other,14.69,36,7,5,1,11.284458393835587,10.903526610100526
26,female,single,high_school,employed,0.056,832.0,28568.92,other,9.15,60,4,1,1,10.903536174546684,9.092167010152451
61,male,married,high_school,employed,0.104,690.0,21941.58,debt_consolidation,13.65,36,8,1,1,10.849577251984583,8.391355554375563
75,female,divorced,other,employed,0.061,560.0,24048.63,debt_consolidation,15.19,36,6,4,1,11.164831598052665,10.494895707475496
25,male,single,bachelor's,employed,0.314,780.0,13677.41,debt_consolidation,9.61,36,5,2,1,9.59526325935636,8.617145308014909
36,male,single,master's,employed,0.048,493.0,18137.9,debt_consolidation,18.56,36,1,2,1,9.962451030711224,8.883347662328076
38,female,single,bachelor's,employed,0.21,640.0,15206.47,vacation,12.53,36,5,1,1,10.414144462070674,8.150245664706764
69,female,married,high_school,unemployed,0.264,605.0,20411.05,other,17.44,60,2,3,0,11.12877757188508,10.797994327576433
38,male,married,bachelor's,employed,0.142,687.0,15769.21,debt_consolidation,12.08,36,6,1,1,11.567057810435667,11.70428489024553
21,male,married,high_school,employed,0.338,524.0,11838.34,debt_consolidation,17.9,36,10,5,0,10.908981125055053,10.436026036764162
39,female,single,bachelor's,employed,0.078,554.0,31805.72,other,12.52,60,4,3,1,10.192942302865662,10.309949496971164
74,female,married,high_school,employed,0.046,662.0,533.05,home,13.15,36,7,2,1,10.460572998998856,10.369914794124709
28,female,married,bachelor's,employed,0.243,682.0,9729.06,debt_consolidation,12.28,36,1,6,1,10.065656570822116,8.26604617769216
23,female,married,phd,employed,0.093,670.0,22845.45,debt_consolidation,14.43,60,4,3,1,10.16390299620842,7.523908017848162
45,male,single,other,employed,0.198,722.0,4424.65,debt_consolidation,9.08,36,2,1,0,10.062271766658364,9.762059347716425
25,other,single,bachelor's,retired,0.08,615.0,23208.6,debt_consolidation,16.91,36,6,2,1,10.832448082475075,9.734356220979638
75,female,divorced,bachelor's,retired,0.259,648.0,18456.47,business,12.22,60,5,5,1,10.755951829693233,8.667478696785704
60,male,single,high_school,employed,0.318,698.0,9185.78,debt_consolidation,12.08,36,5,4,1,11.137158566861624,9.953022677248775
39,male,married,master's,employed,0.055,699.0,15000.22,business,13.26,60,5,3,1,10.640853033634158,9.906514965294134
38,male,married,other,employed,0.374,646.0,25993.83,home,8.6,36,7,5,1,10.267233041157038,9.460158570352075
70,male,single,bachelor's,employed,0.06,701.0,11729.23,debt_consolidation,13.2,36,5,2,1,10.798355649610258,9.675887209463308
73,female,single,master's,employed,0.102,679.0,18468.99,debt_consolidation,14.63,60,5,3,1,11.226268733343504,11.257135522212922
51,female,married,master's,employed,0.349,686.0,7485.35,debt_consolidation,12.23,36,4,2,1,10.878419953239034,10.188964570641515
53,female,single,master's,employed,0.076,775.0,2415.08,debt_consolidation,12.22,36,9,3,1,11.30865273440627,10.997413376864918
67,male,single,master's,employed,0.166,604.0,15702.61,education,14.91,36,8,1,0,10.661483362395138,10.12707860370734
38,female,married,high_school,employed,0.289,713.0,14238.25,education,13.61,36,5,3,1,9.645252301946291,8.741842808044517
59,male,widowed,master's,self-employed,0.148,765.0,17832.22,debt_consolidation,10.99,36,10,0,1,11.01094394985813,11.093012791592686
36,male,married,high_school,employed,0.309,696.0,14669.77,medical,13.99,36,1,5,1,10.984932149414478,8.429683508474636
36,female,married,master's,employed,0.206,687.0,14136.66,car,11.74,60,8,1,1,11.52272093234752,11.34589897992619
67,male,divorced,high_school,employed,0.079,662.0,18261.29,car,13.16,36,3,0,1,10.032913654976431,9.575677688993569
58,female,married,phd,employed,0.148,749.0,30837.41,business,12.28,36,8,2,1,10.644256834393222,7.757461665112597
61,female,widowed,master's,self-employed,0.115,722.0,10111.68,debt_consolidation,8.39,60,7,2,1,10.615419195179099,9.179557400745443
27,female,married,bachelor's,employed,0.26,750.0,20458.13,debt_consolidation,11.8,36,6,2,1,10.36277553627513,8.287379947067093
34,male,married,high_school,employed,0.115,805.0,25476.77,debt_consolidation,9.81,36,2,0,1,9.647025684604014,8.85850086132106
63,female,married,master's,employed,0.331,668.0,19353.78,medical,13.25,60,1,4,1,10.294118848315652,9.54519844940025
73,other,divorced,master's,unemployed,0.057,631.0,6169.38,education,12.28,36,5,3,0,10.353269660511852,9.559694282427957
68,female,married,bachelor's,employed,0.122,659.0,4857.89,other,8.97,36,7,5,1,10.247902093959555,8.63957718198367
45,female,married,other,student,0.048,753.0,10871.99,debt_consolidation,10.83,36,2,1,1,10.744303378428057,10.747965368905799
52,female,single,high_school,self-employed,0.098,783.0,11050.35,debt_consolidation,11.27,36,9,4,1,11.449354901876745,10.525376887777103
58,male,divorced,master's,unemployed,0.267,649.0,9004.23,debt_consolidation,12.24,36,6,5,0,10.94908207831908,10.321683610439745
